vpn0806449,478514,93,30085022,TW
vpn453597216,471726,34,27580425,TW
vpn522218282,457315,57,76274284,KR
vpn774083918,434009,59,27264308,KR
vpn709579167,390686,5,13157011,RU
askja,388658,7,12230875,AT
vpn982319104,385579,10,13166246,GB
vpn840694362,385444,-,41225127,KR
vpn513856759,353723,29,14844122,CA
2016-2,287474,19,62903908,HK
vpn178220495,268224,14,3155902,JP
vpn368338293,244549,54,13922982,RO
vpn282526419,233376,1073,16474497,CA
hoangtu-vpn,223298,53,9094566,VN
vpn122028137,200565,64,8718221,VN
vpn431229031,196156,25,0,MK
vpn632866916,170440,-,12084146,RU
lolggwp,165839,19,65959853,TW
nanamoe-2nd,163376,3,270568036,JP
vpn972231660,156199,13,87388833,JP
vpn956427379,155489,9,49884159,JP
vpn720886368,152042,16,235684996,JP
vpn518465909,148442,3,269323523,JP
vpn421298526,148258,6,64642788,JP
vpn178052979,146795,7,32527710,JP
vpn166092534,141196,11,28540941,JP
vpn571972569,135253,32,118028660,KR
vpn368915302,133543,55,4595915,ES
vpn345133188,131770,31,67154577,KR
vpn422215019,131453,32,75844463,KR
vpn935770188,130613,31,60267385,KR
vpn255236875,129737,-,9046094,RU
vpn735839356,129436,8,22463347,SG
vpn314304038,128511,33,60384862,KR
vpn268393260,127456,15,21548579,JP
vpn942383950,120428,11,17885645,JP
vpn615819216,119956,9,15114227,FR
vpn943633537,118226,52,85797257,KR
vpn582929031,118159,52,2461077,DZ
vpn246846419,115211,101,72707310,KR
vpn981050598,108253,38,21979873,KR
vpn715196327,107635,-,560195342,US
vpn964875951,107427,40,21906496,US
vpn737081623,107282,49,0,KR
vpn445806980,104310,315,25268019,JP
vpn604249689,104068,39,23573014,KR
vpn639090147,103193,21,13474784,JP
vpn660428710,102558,13,10155982,FR
vpn421800947,98797,62,24012250,KR
vpn988648450,93595,141,25453485,RU
vpn756055706,90230,77,22249865,KR
vpn201597492,85368,19,7219329,JP
vpn924747128,83912,-,22991364,US
vpn167025382,81471,33,12939542,PT
vpn607593982,80148,46,15366768,JP
vpn425384262,77740,13,5998796,JP
vpn262607837,77645,30,11459500,JP
vpn920173856,76637,37,13316841,KR
889907025n,68660,26,1044972,IN
vpn786073211,64429,68,11993959,KR
vpn612943854,64099,19,773299,JP
vpn872689388,58160,37,10304271,MX
vpn855894435,54698,24,0,HR
vpn557235936,54204,32,4787361,TH
vpn757602841,53736,41,9437485,KR
vpn875456657,51033,64,6901676,TW
vpn753357288,49681,28,2902969,JP
vpn949229468,42223,563,3236311,KR
vpn299923011,42156,82,7895191,KR
vpn465206972,40575,57,2853293,KR
vpn518143258,37582,-,12008801,TH
vpn885979621,36141,51,118865,VN
vpn665607297,32809,46,1368733,ID
vpn507998753,29197,56,1035113,VE
vpn758915671,28381,68,1251349,ID
vpn169618230,27912,57,1900247,BD
vpn722914307,22799,72,1292698,ID
vpn433207649,22638,186,2489480,KW
vpn267866731,21888,92,1419569,RU
vpn577097547,16132,-,1125265,VE
vpn708584544,8623,-,0,GH
vpn322044438,8100,-,0,BR
#HostName,Score,Ping,Speed,CountryShort
vpn223588375,603407,5,78273531,JP
vpn707895182,598676,10,180759894,JP
vpn704624511,594253,5,145026865,JP
vpn352241028,593547,14,68632577,JP
vpn176324427,592092,20,62314849,TW
vpn222693426,588399,13,70039923,JP
vpn196599741,532525,12,24860531,CA
vpn143248055,530991,31,181875777,KR
vpn985514155,530695,10,26247985,US
vpn444406955,522616,31,78605238,KR
vpn861182371,519277,31,45123341,JP
vpn209366036,515116,32,94711637,KR
vpn754196769,513660,34,93741465,KR
vpn600827124,510053,32,70133431,KR
vpn170558811,509800,33,72722681,KR
vpn136953878,497874,38,73110745,KR
vpn243655798,492235,40,30003429,KR
vpn0806449,480467,93,30085022,TW
vpn453597216,472386,34,27580425,TW
vpn133403329,469751,49,57327998,KR
vpn339925848,461124,55,103036792,KR
vpn451016329,456610,45,38255022,TH
vpn525895660,440795,69,35933082,KR
askja,396883,7,12230875,AT
vpn549064926,385671,-,89117681,KR
vpn958884217,345800,61,20984894,VN
vpn660199659,314626,32,15129145,TH
vpn527933088,306898,72,18081824,KR
vpn955054253,290168,28,9892451,ID
2016-2,289511,19,62903908,HK
vpn578768451,287070,-,21276513,US
vpn732054271,263392,18,2508959,JP
hoangtu-vpn,221868,53,9094566,VN
vpn820549810,221583,43,9562709,JP
vpn949199591,216573,57,9812558,BR
lolggwp,172041,19,65959853,TW
vpn182185011,171603,29,2545419,ID
nanamoe-2nd,167354,3,270568036,JP
vpn856300209,160267,14,33334910,US
vpn313667823,157908,42,4512356,TH
vpn415223929,156525,16,50542793,JP
vpn388339692,150326,29,840746,DZ
vpn380732827,150063,9,201101280,JP
vpn152063472,148590,5,62515628,JP
vpn898389407,146903,11,33757968,JP
vpn980310719,133656,86,5123085,BR
vpn491651848,128933,13,20861637,JP
vpn812126402,128093,44,77441368,KR
vpn526124873,126572,40,52449785,KR
vpn615819216,125416,9,15114227,FR
vpn306276319,120236,41,75803282,KR
vpn582929031,117499,52,2461077,DZ
vpn715196327,114684,-,560195342,US
vpn802569125,114194,36,24139697,KR
vpn779743409,113722,57,81174320,KR
vpn445806980,107956,315,25268019,JP
vpn472536187,105499,114,41538670,JP
vpn660428710,100174,13,10155982,FR
vpn223977089,99529,15,10381814,SI
vpn832359001,95453,71,22583939,JP
vpn926344053,93272,25,12475811,GE
vpn146970001,91567,10,10379295,JP
vpn529171517,89658,20,7733531,ID
vpn161097848,84250,215,2949945,FR
vpn551849248,80585,37,17293470,TH
vpn824493724,75675,54,16497649,KR
vpn868996154,74005,25,6519651,US
vpn632128514,70122,38,8712681,RO
889907025n,65700,26,1044972,IN
vpn860210319,64167,29,9137956,US
vpn566287681,62917,44,10997843,KR
vpn684002778,57613,25,1217877,ID
vpn245160324,57027,1,0,US
vpn226213513,54582,-,13489784,KR
vpn875456657,54043,64,6901676,TW
vpn375512352,52887,40,7155796,TH
vpn467143352,48656,74,5543844,KR
vpn949229468,39316,563,3236311,KR
vpn636120531,38963,39,0,ES
vpn937309865,38865,42,2234591,VN
vpn446385138,37925,42,2387728,ID
vpn465206972,36076,57,2853293,KR
vpn265015410,34651,54,0,US
vpn885979621,34607,51,118865,VN
vpn752517813,34350,-,8109721,TH
vpn228118639,27531,70,1573758,UZ
vpn381438409,27271,-,6250159,TH
vpn389482406,22957,66,451188,LY
vpn462514473,14669,-,0,UA
vpn342770367,12508,-,0,RU
vpn547105100,11424,-,0,TH
vpn939427149,11131,-,0,RU
vpn411810550,11058,586,14652,VE
vpn200937958,9942,-,0,MT
vpn883847115,9073,-,0,AU
vpn939046999,8714,-,0,CA
vpn606664576,523,-,0,IN
#HostName,Score,Ping,Speed,CountryShort
vpn362143320,603890,13,33157478,US
vpn848164545,590694,16,83210546,JP
vpn697039047,590571,6,83782458,JP
vpn657767095,564236,24,180066484,JP
vpn495357900,520592,33,54505106,KR
vpn246387279,518706,31,64879174,KR
vpn841093210,514107,31,73639532,KR
vpn167712848,511312,32,88009262,KR
vpn815974098,506275,36,38995979,KR
vpn680544920,506098,36,122624897,KR
vpn608528508,504212,35,81402633,KR
vpn803702342,498080,36,126089308,KR
vpn831304208,495320,39,90286441,KR
vpn571130650,495312,37,42470142,KR
vpn242733660,490305,39,68880356,KR
vpn296649899,488181,40,76391467,KR
vpn631607037,479869,44,80512059,KR
vpn0806449,476459,93,30085022,TW
vpn453597216,468473,34,27580425,TW
vpn244925314,468181,14,19370290,CA
vpn806415437,453048,58,84011099,KR
vpn505245056,452902,66,75252896,KR
vpn132897035,452830,66,79337592,KR
vpn749856653,370515,20,12217878,TH
vpn329599938,339312,49,18366090,US
vpn279835885,317043,15,6922354,GB
vpn527933088,298814,72,18081824,KR
2016-2,287041,19,62903908,HK
vpn355595792,279860,8,6029052,RU
vpn288887139,272377,15,4963689,RU
vpn548075579,240443,11,1241020,AE
hoangtu-vpn,226210,53,9094566,VN
vpn122028137,200944,64,8718221,VN
vpn886611138,194921,43,6021795,TH
vpn914019274,189982,-,15620408,RU
nanamoe-2nd,169393,3,270568036,JP
lolggwp,164840,19,65959853,TW
vpn451260593,162123,56,4648936,VE
vpn734399960,156949,15,250847900,JP
vpn579533767,155161,3,526298463,JP
vpn524985098,154697,-,10850462,US
vpn201414873,153228,10,35842820,JP
vpn937312104,150712,33,0,UA
vpn956427379,148536,9,49884159,JP
vpn345870064,142665,35,1825696,ID
vpn988941330,135077,8,25190563,JP
vpn345133188,130652,31,67154577,KR
vpn405208477,130425,37,56156087,KR
vpn482766729,129452,35,46577758,KR
vpn825710706,124225,54,65565038,KR
vpn841596698,122080,-,8181478,RU
vpn615819216,121256,9,15114227,FR
vpn407289937,113381,58,42338460,KR
vpn715196327,112939,-,560195342,US
vpn445806980,104788,315,25268019,JP
vpn690692661,102962,14,15050060,JP
vpn660428710,101867,13,10155982,FR
vpn209738790,99049,14,13693830,AT
vpn321205923,95348,76,1128976,VE
vpn533715611,89012,13,8206325,RU
vpn374816512,86492,81,1227588,VE
vpn167025382,83080,33,12939542,PT
vpn139475735,80710,57,536600,ID
vpn607593982,79287,46,15366768,JP
vpn719646379,75584,68,17568321,KR
vpn844012453,73793,22,6112675,JP
vpn425630159,68234,126,18103409,SA
vpn340719938,64805,26,6160787,JP
889907025n,64546,26,1044972,IN
vpn889092009,58936,47,9328922,RU
vpn875456657,57794,64,6901676,TW
vpn245160324,57397,1,0,US
vpn319680339,46808,71,5546882,RU
vpn368607693,44840,41,4070913,JP
vpn949229468,43319,563,3236311,KR
vpn446385138,41732,42,2387728,ID
vpn780881602,40865,55,5279480,TN
vpn885979621,39872,51,118865,VN
vpn686447532,22620,92,999492,SA
vpn641068021,21831,74,418678,EG
vpn166553106,19788,57,0,ES
vpn728985340,18234,-,3463391,ID
vpn267866731,18120,92,1419569,RU
vpn423829457,17635,-,1495089,DZ
vpn593784800,17325,166,667849,RU
vpn532303388,15633,-,757074,TH
vpn861687427,15440,-,230296,RU
vpn844815759,14789,270,897357,SY
vpn985575416,14423,-,0,CH
vpn396243871,13930,-,0,PK
vpn400574783,11774,212,1597317,PH
vpn222546531,11323,-,0,RU
vpn939427149,9969,-,0,RU
vpn214711528,7560,-,0,AU
#HostName,Score,Ping,Speed,CountryShort
vpn353279179,596864,16,34478045,JP
vpn430770041,593936,4,78368489,JP
vpn848164545,593781,16,83210546,JP
vpn826307857,593486,3,337390523,JP
vpn753203406,592609,8,52842451,JP
vpn765139350,588076,4,34927714,GB
vpn811914540,575337,19,27968147,JP
vpn111088969,571230,22,113523555,JP
vpn242734449,553342,24,33292531,JP
vpn219810841,552645,25,75442051,JP
vpn564456594,523596,31,32136015,JP
vpn961050360,523029,32,80838182,KR
vpn841093210,517380,31,73639532,KR
vpn864543582,515856,31,65184214,KR
vpn555052487,515812,31,86448704,KR
vpn435665195,511671,33,88143000,KR
vpn451425361,510124,35,86489229,KR
vpn341535068,508908,33,96006851,KR
vpn810534583,502551,36,88210992,KR
vpn346020823,494546,38,57982958,KR
vpn583166981,491246,39,71292478,KR
vpn367972732,489662,39,45550825,KR
vpn140703918,488486,34,66485656,KR
vpn323625557,484279,42,79057062,KR
vpn0806449,481446,93,30085022,TW
vpn453597216,474585,34,27580425,TW
vpn296047703,468966,55,65669837,KR
vpn419423488,467699,55,32184331,KR
vpn339925848,466024,55,103036792,KR
vpn507341015,461028,55,68987930,KR
vpn752437918,454208,59,64695158,KR
vpn666148088,453402,62,48307540,KR
vpn132897035,451834,66,79337592,KR
vpn366055685,447662,64,44206180,KR
vpn462586288,447224,70,51919785,KR
vpn666626743,362479,19,10791576,AT
vpn693022128,356433,17,12395872,DE
vpn109833471,328479,6,9700560,NL
vpn543771498,301448,68,17430824,VN
2016-2,285453,19,62903908,HK
vpn974116101,267191,46,14794801,US
vpn178220495,265778,14,3155902,JP
hoangtu-vpn,219769,53,9094566,VN
vpn528301260,197811,51,9384396,TH
vpn849226256,178954,146,11736408,TH
vpn640560288,171127,36,3009257,MA
lolggwp,168315,19,65959853,TW
nanamoe-2nd,161977,3,270568036,JP
vpn629176808,160250,51,4091992,KR
vpn956427379,156071,9,49884159,JP
vpn474853850,154730,3,49646937,JP
vpn776704517,153234,59,4787974,VN
vpn147069556,148900,3,27920297,JP
vpn937312104,146404,33,0,UA
vpn752282817,134926,34,64453788,KR
vpn345133188,134824,31,67154577,KR
vpn776719200,133751,-,8772782,FI
vpn216522495,132528,39,0,LV
vpn941098355,131608,35,48461806,KR
vpn579204228,125782,37,40710376,KR
vpn526124873,125715,40,52449785,KR
vpn750474286,125025,39,68211940,KR
vpn615819216,123278,9,15114227,FR
vpn816646748,121346,25,24676007,ID
vpn357107912,119834,67,52112985,KR
vpn715196327,114733,-,560195342,US
vpn886368469,111781,68,3875427,UA
vpn976357722,104629,7,13078539,RU
vpn660428710,103404,13,10155982,FR
vpn445806980,102389,315,25268019,JP
vpn734025286,102024,178,6023963,US
vpn887768733,93587,35,18622902,KR
vpn111562889,93047,32,16467676,KR
vpn159255401,92084,73,1270780,VE
vpn607593982,84415,46,15366768,JP
vpn548430465,73507,85,1556613,VE
vpn126171528,65965,35,8883924,KR
889907025n,63614,26,1044972,IN
vpn585340903,63484,23,4087172,ID
vpn113766069,60974,43,7475471,ID
vpn875456657,56921,64,6901676,TW
vpn923855082,53645,37,5920315,TH
vpn908928589,49908,47,6214841,KR
vpn675273518,46978,-,11242568,RU
vpn499815161,46615,-,13791331,US
vpn451702158,41462,63,3723918,KR
vpn598631930,41087,66,3535519,KZ
vpn455724752,37064,-,1018053,ID
vpn949229468,36931,563,3236311,KR
vpn885979621,32084,51,118865,VN
vpn874036982,30169,75,3270987,VN
vpn407939350,22952,57,0,VN
vpn560634094,21604,104,3216361,RU
vpn245891204,18136,211,987117,SA
vpn400574783,15739,212,1597317,PH
vpn827385233,12940,-,728556,NG
vpn883847115,9946,-,0,AU
